Base,Comm,Agent_number,Dataset,Pred_length,MSE,MAE
Homo,ring,8,AQWan,720,0.8628991842269897,0.5325037837028503
Homo,ring,24,AQWan,336,0.7728695273399353,0.49788910150527954
Homo,ring,12,AQWan,720,0.8709533214569092,0.5320634841918945
Homo,ring,12,AQWan,336,0.7652281522750854,0.49622777104377747
Homo,ring,20,AQWan,192,0.7988513112068176,0.4952048063278198
Homo,ring,24,AQWan,192,0.7976892590522766,0.49479445815086365
Homo,ring,16,AQWan,336,0.7710113525390625,0.4973492920398712
Homo,ring,8,CzeLan,336,0.23991787433624268,0.2819863557815552
Homo,ring,16,CzeLan,192,0.22153149545192719,0.26678574085235596
Homo,ring,4,CzeLan,192,0.22229014337062836,0.26704785227775574
Homo,ring,16,CzeLan,96,0.21094860136508942,0.2548043131828308
Homo,ring,20,CzeLan,96,0.20472922921180725,0.2511000633239746
Homo,ring,4,CzeLan,720,0.2506336569786072,0.3012068569660187
Homo,ring,20,CzeLan,336,0.2533268630504608,0.29762688279151917
Homo,ring,8,CzeLan,192,0.22174979746341705,0.26773062348365784
Homo,ring,24,CzeLan,96,0.20461520552635193,0.24985463917255402
Homo,ring,24,CzeLan,720,0.2551261782646179,0.30021214485168457
Homo,ring,4,CzeLan,336,0.253897488117218,0.29971393942832947
Homo,ring,12,CzeLan,96,0.2023458182811737,0.24895672500133514
Homo,ring,12,CzeLan,192,0.23095406591892242,0.2724030017852783
Homo,ring,8,CzeLan,96,0.20179468393325806,0.24961288273334503
Homo,ring,16,CzeLan,720,0.2537931799888611,0.3023117184638977
Homo,ring,20,CzeLan,720,0.2525966763496399,0.30037152767181396
Homo,ring,4,CzeLan,96,0.20261330902576447,0.25093719363212585
Homo,ring,8,CzeLan,720,0.2512693405151367,0.3001190721988678
Homo,ring,24,CzeLan,336,0.23957373201847076,0.282808393239975
Homo,ring,12,CzeLan,720,0.2595970630645752,0.3039718568325043
Homo,ring,12,CzeLan,336,0.25777778029441833,0.3035939335823059
Homo,ring,20,CzeLan,192,0.21656569838523865,0.26189807057380676
Homo,ring,24,CzeLan,192,0.21966980397701263,0.2634388208389282
Homo,ring,16,CzeLan,336,0.23200835287570953,0.282850444316864
Homo,ring,8,ETTh1,336,0.445547491312027,0.443819135427475
Homo,ring,16,ETTh1,192,0.43278422951698303,0.4264087975025177
Homo,ring,4,ETTh1,192,0.4277733564376831,0.42395657300949097
Homo,ring,16,ETTh1,96,0.38782092928886414,0.4025510549545288
Homo,ring,20,ETTh1,96,0.38417330384254456,0.3997271955013275
Homo,ring,4,ETTh1,720,0.4782131314277649,0.48425528407096863
Homo,ring,20,ETTh1,336,0.44619375467300415,0.4440291225910187
Homo,ring,8,ETTh1,192,0.42849215865135193,0.42502060532569885
Homo,ring,24,ETTh1,96,0.3885223865509033,0.4005189836025238
Homo,ring,24,ETTh1,720,0.505191445350647,0.49504220485687256
Homo,ring,4,ETTh1,336,0.4442752003669739,0.4422179162502289
Homo,ring,12,ETTh1,96,0.3859734535217285,0.4027530550956726
Homo,ring,12,ETTh1,192,0.43219202756881714,0.4265791177749634
Homo,ring,8,ETTh1,96,0.3821304738521576,0.39872896671295166
Homo,ring,16,ETTh1,720,0.48704689741134644,0.4865228533744812
Homo,ring,20,ETTh1,720,0.49234136939048767,0.4884123206138611
Homo,ring,4,ETTh1,96,0.38357120752334595,0.4005061686038971
Homo,ring,8,ETTh1,720,0.4908391237258911,0.48976126313209534
Homo,ring,24,ETTh1,336,0.44578370451927185,0.4438494145870209
Homo,ring,12,ETTh1,720,0.4857456088066101,0.48574528098106384
Homo,ring,12,ETTh1,336,0.44621628522872925,0.4432995319366455
Homo,ring,20,ETTh1,192,0.4299684464931488,0.42524388432502747
Homo,ring,24,ETTh1,192,0.43402591347694397,0.4272676110267639
Homo,ring,16,ETTh1,336,0.4466015100479126,0.4431873857975006
Homo,ring,8,ETTh2,336,0.382061243057251,0.41100916266441345
Homo,ring,16,ETTh2,192,0.3634898364543915,0.39139097929000854
Homo,ring,4,ETTh2,192,0.35769927501678467,0.3908703923225403
Homo,ring,16,ETTh2,96,0.2924883961677551,0.3430671989917755
Homo,ring,20,ETTh2,96,0.29252612590789795,0.34289687871932983
Homo,ring,4,ETTh2,720,0.43244367837905884,0.45687901973724365
Homo,ring,20,ETTh2,336,0.37900686264038086,0.40903958678245544
Homo,ring,8,ETTh2,192,0.3923167586326599,0.40951666235923767
Homo,ring,24,ETTh2,96,0.2923581302165985,0.3422253727912903
Homo,ring,24,ETTh2,720,0.41182199120521545,0.4460943639278412
Homo,ring,4,ETTh2,336,0.3883453607559204,0.41465458273887634
Homo,ring,12,ETTh2,96,0.29465451836586,0.3442175090312958
Homo,ring,12,ETTh2,192,0.3626970946788788,0.3920501172542572
Homo,ring,8,ETTh2,96,0.29474541544914246,0.34335407614707947
Homo,ring,16,ETTh2,720,0.4190271496772766,0.4492703974246979
Homo,ring,20,ETTh2,720,0.4062216877937317,0.44074228405952454
Homo,ring,4,ETTh2,96,0.29613614082336426,0.34533366560935974
Homo,ring,8,ETTh2,720,0.4147394299507141,0.44539105892181396
Homo,ring,24,ETTh2,336,0.37664860486984253,0.40848639607429504
Homo,ring,12,ETTh2,720,0.40617769956588745,0.43866848945617676
Homo,ring,12,ETTh2,336,0.3789007365703583,0.4102868139743805
Homo,ring,20,ETTh2,192,0.39593276381492615,0.4079454839229584
Homo,ring,24,ETTh2,192,0.36684107780456543,0.3939646780490875
Homo,ring,16,ETTh2,336,0.3989010751247406,0.4191312789916992
Homo,ring,8,ETTm1,336,0.37882113456726074,0.3970564901828766
Homo,ring,16,ETTm1,192,0.35119694471359253,0.37774792313575745
Homo,ring,4,ETTm1,192,0.3557060658931732,0.3801070749759674
Homo,ring,16,ETTm1,96,0.3242407441139221,0.36146092414855957
Homo,ring,20,ETTm1,96,0.33057156205177307,0.3645539879798889
Homo,ring,4,ETTm1,720,0.4351077377796173,0.4298746585845947
Homo,ring,20,ETTm1,336,0.40505456924438477,0.4082123339176178
Homo,ring,8,ETTm1,192,0.34669601917266846,0.37644651532173157
Homo,ring,24,ETTm1,96,0.3281569182872772,0.3636191785335541
Homo,ring,24,ETTm1,720,0.445061057806015,0.4344099462032318
Homo,ring,4,ETTm1,336,0.37429702281951904,0.3944549560546875
Homo,ring,12,ETTm1,96,0.325056254863739,0.3628729283809662
Homo,ring,12,ETTm1,192,0.34988266229629517,0.37817785143852234
Homo,ring,8,ETTm1,96,0.3263552486896515,0.3623014986515045
Homo,ring,16,ETTm1,720,0.45279449224472046,0.4396189749240875
Homo,ring,20,ETTm1,720,0.4507193863391876,0.43775972723960876
Homo,ring,4,ETTm1,96,0.3257668614387512,0.3620780110359192
Homo,ring,8,ETTm1,720,0.4435095191001892,0.43323755264282227
Homo,ring,24,ETTm1,336,0.3943217694759369,0.4024432599544525
Homo,ring,12,ETTm1,720,0.4493323564529419,0.4355453550815582
Homo,ring,12,ETTm1,336,0.38130873441696167,0.39858320355415344
Homo,ring,20,ETTm1,192,0.34807559847831726,0.3768896162509918
Homo,ring,24,ETTm1,192,0.34593331813812256,0.37491944432258606
Homo,ring,16,ETTm1,336,0.38454532623291016,0.398326575756073
Homo,ring,8,ETTm2,336,0.2839425802230835,0.3333088159561157
Homo,ring,16,ETTm2,192,0.24631093442440033,0.30683425068855286
Homo,ring,4,ETTm2,192,0.25178489089012146,0.3094063997268677
Homo,ring,16,ETTm2,96,0.18229085206985474,0.26282668113708496
Homo,ring,20,ETTm2,96,0.17885079979896545,0.26139727234840393
Homo,ring,4,ETTm2,720,0.3767760097980499,0.39784497022628784
Homo,ring,20,ETTm2,336,0.2963545620441437,0.34096384048461914
Homo,ring,8,ETTm2,192,0.24691985547542572,0.3071870505809784
Homo,ring,24,ETTm2,96,0.18120886385440826,0.26243582367897034
Homo,ring,24,ETTm2,720,0.3858506679534912,0.4058225452899933
Homo,ring,4,ETTm2,336,0.284346342086792,0.3348803222179413
Homo,ring,12,ETTm2,96,0.18106630444526672,0.2620525360107422
Homo,ring,12,ETTm2,192,0.2460801601409912,0.3060482442378998
Homo,ring,8,ETTm2,96,0.17848236858844757,0.26109346747398376
Homo,ring,16,ETTm2,720,0.38653573393821716,0.40423813462257385
Homo,ring,20,ETTm2,720,0.4046489894390106,0.4122358560562134
Homo,ring,4,ETTm2,96,0.1824018508195877,0.2637830674648285
Homo,ring,8,ETTm2,720,0.4028152823448181,0.41165003180503845
Homo,ring,24,ETTm2,336,0.28838637471199036,0.33497634530067444
Homo,ring,12,ETTm2,720,0.4050712585449219,0.4136178195476532
Homo,ring,12,ETTm2,336,0.30029401183128357,0.34241029620170593
Homo,ring,20,ETTm2,192,0.24519243836402893,0.30625247955322266
Homo,ring,24,ETTm2,192,0.24520017206668854,0.3048970401287079
Homo,ring,16,ETTm2,336,0.2836173474788666,0.3336922824382782
Homo,ring,8,pm2_5,336,0.40815526247024536,0.41649502515792847
Homo,ring,16,pm2_5,192,0.4326995015144348,0.4277430772781372
Homo,ring,4,pm2_5,192,0.43134090304374695,0.42731818556785583
Homo,ring,16,pm2_5,96,0.43361809849739075,0.4289970397949219
Homo,ring,20,pm2_5,96,0.4338289499282837,0.42917394638061523
Homo,ring,4,pm2_5,720,0.395372211933136,0.4133146107196808
Homo,ring,20,pm2_5,336,0.4086575210094452,0.414959579706192
Homo,ring,8,pm2_5,192,0.4504275619983673,0.4385513365268707
Homo,ring,24,pm2_5,96,0.42812633514404297,0.4279463589191437
Homo,ring,24,pm2_5,720,0.38092851638793945,0.40981751680374146
Homo,ring,4,pm2_5,336,0.38664543628692627,0.4106940031051636
Homo,ring,12,pm2_5,96,0.43438681960105896,0.42932409048080444
Homo,ring,12,pm2_5,192,0.42876219749450684,0.4246642589569092
Homo,ring,8,pm2_5,96,0.4373047649860382,0.43300262093544006
Homo,ring,16,pm2_5,720,0.39340856671333313,0.41513606905937195
Homo,ring,20,pm2_5,720,0.38598254323005676,0.4156954884529114
Homo,ring,4,pm2_5,96,0.4341973066329956,0.4312994182109833
Homo,ring,8,pm2_5,720,0.3989828824996948,0.41588547825813293
Homo,ring,24,pm2_5,336,0.4010850787162781,0.41378727555274963
Homo,ring,12,pm2_5,720,0.39560067653656006,0.4175681471824646
Homo,ring,12,pm2_5,336,0.41027915477752686,0.4157603085041046
Homo,ring,20,pm2_5,192,0.4405406713485718,0.4347066879272461
Homo,ring,24,pm2_5,192,0.4327463209629059,0.4281497001647949
Homo,ring,16,pm2_5,336,0.3853687345981598,0.4103432893753052
Homo,ring,8,temp,336,0.14175255596637726,0.2931056618690491
Homo,ring,16,temp,192,0.13556616008281708,0.28380411863327026
Homo,ring,4,temp,192,0.1392969787120819,0.28617578744888306
Homo,ring,16,temp,96,0.14124126732349396,0.2840980887413025
Homo,ring,20,temp,96,0.1437888741493225,0.28675439953804016
Homo,ring,4,temp,720,0.196210578083992,0.3435567021369934
Homo,ring,20,temp,336,0.1401442140340805,0.29228678345680237
Homo,ring,8,temp,192,0.1346355825662613,0.28309133648872375
Homo,ring,24,temp,96,0.14386337995529175,0.2864183485507965
Homo,ring,24,temp,720,0.20311520993709564,0.34780171513557434
Homo,ring,4,temp,336,0.1404007375240326,0.2915084958076477
Homo,ring,12,temp,96,0.1419757604598999,0.2848532497882843
Homo,ring,12,temp,192,0.13436178863048553,0.28176555037498474
Homo,ring,8,temp,96,0.14450012147426605,0.28836220502853394
Homo,ring,16,temp,720,0.2253001481294632,0.3619408905506134
Homo,ring,20,temp,720,0.2068944126367569,0.34965264797210693
Homo,ring,4,temp,96,0.14204402267932892,0.28512972593307495
Homo,ring,8,temp,720,0.18621177971363068,0.3348391652107239
Homo,ring,24,temp,336,0.1440456360578537,0.29552748799324036
Homo,ring,12,temp,720,0.19728408753871918,0.3386693596839905
Homo,ring,12,temp,336,0.14316166937351227,0.2950987219810486
Homo,ring,20,temp,192,0.13325774669647217,0.28049570322036743
Homo,ring,24,temp,192,0.13351961970329285,0.2816108167171478
Homo,ring,16,temp,336,0.1385677456855774,0.2898139953613281
Homo,ring,8,weather,336,0.24626952409744263,0.2817164957523346
Homo,ring,16,weather,192,0.2041933536529541,0.24643564224243164
Homo,ring,4,weather,192,0.20348003506660461,0.24598678946495056
Homo,ring,16,weather,96,0.16726455092430115,0.20968051254749298
Homo,ring,20,weather,96,0.16704519093036652,0.20660197734832764
Homo,ring,4,weather,720,0.33916714787483215,0.35132938623428345
Homo,ring,20,weather,336,0.24830631911754608,0.2838307321071625
Homo,ring,8,weather,192,0.2034578174352646,0.2447049468755722
Homo,ring,24,weather,96,0.16572357714176178,0.20616544783115387
Homo,ring,24,weather,720,0.34820038080215454,0.3542063236236572
Homo,ring,4,weather,336,0.24829412996768951,0.28293493390083313
Homo,ring,12,weather,96,0.16670188307762146,0.20842245221138
Homo,ring,12,weather,192,0.20167961716651917,0.24459803104400635
Homo,ring,8,weather,96,0.16844362020492554,0.2090216726064682
Homo,ring,16,weather,720,0.3458043336868286,0.3510324954986572
Homo,ring,20,weather,720,0.3471273183822632,0.3530767261981964
Homo,ring,4,weather,96,0.1683770716190338,0.21045954525470734
Homo,ring,8,weather,720,0.3445654809474945,0.35121259093284607
Homo,ring,24,weather,336,0.24977602064609528,0.2832694947719574
Homo,ring,12,weather,720,0.3426620364189148,0.34938982129096985
Homo,ring,12,weather,336,0.24954672157764435,0.28395095467567444
Homo,ring,20,weather,192,0.20250189304351807,0.24608075618743896
Homo,ring,24,weather,192,0.2032972276210785,0.24523329734802246
Homo,ring,16,weather,336,0.24735520780086517,0.28230226039886475
Homo,ring,8,ZafNoo,336,0.5608633756637573,0.4765179753303528
Homo,ring,16,ZafNoo,192,0.5164253115653992,0.4468285143375397
Homo,ring,4,ZafNoo,192,0.5224149823188782,0.45077425241470337
Homo,ring,16,ZafNoo,96,0.4744977056980133,0.4156893491744995
Homo,ring,20,ZafNoo,96,0.47202882170677185,0.4150533378124237
Homo,ring,4,ZafNoo,720,0.5965949892997742,0.5052676200866699
Homo,ring,20,ZafNoo,336,0.5583896636962891,0.47707927227020264
Homo,ring,8,ZafNoo,192,0.5184174180030823,0.44508081674575806
Homo,ring,24,ZafNoo,96,0.4735396206378937,0.41801100969314575
Homo,ring,24,ZafNoo,720,0.585332989692688,0.5029425621032715
Homo,ring,4,ZafNoo,336,0.5601944327354431,0.4761234521865845
Homo,ring,12,ZafNoo,96,0.4730759859085083,0.41558143496513367
Homo,ring,12,ZafNoo,192,0.5286497473716736,0.4512156546115875
Homo,ring,8,ZafNoo,96,0.4692699611186981,0.4133179485797882
Homo,ring,16,ZafNoo,720,0.5852855443954468,0.5016101598739624
Homo,ring,20,ZafNoo,720,0.5763878226280212,0.49754348397254944
Homo,ring,4,ZafNoo,96,0.4688763916492462,0.41219577193260193
Homo,ring,8,ZafNoo,720,0.5761075019836426,0.4951906204223633
Homo,ring,24,ZafNoo,336,0.5625439286231995,0.4787634313106537
Homo,ring,12,ZafNoo,720,0.585367739200592,0.5015175938606262
Homo,ring,12,ZafNoo,336,0.5529348254203796,0.4736118018627167
Homo,ring,20,ZafNoo,192,0.5145730972290039,0.4438389837741852
Homo,ring,24,ZafNoo,192,0.5240997672080994,0.4513836205005646
Homo,ring,16,ZafNoo,336,0.5627874732017517,0.48010867834091187
Homo,star,8,AQShunyi,336,0.6725125908851624,0.5055873394012451
Homo,star,16,AQShunyi,192,0.6995071768760681,0.5024842023849487
Homo,star,4,AQShunyi,192,0.7014595866203308,0.5029687285423279
Homo,star,16,AQShunyi,96,0.7255358099937439,0.5020507574081421
Homo,star,20,AQShunyi,96,0.7108233571052551,0.49906662106513977
Homo,star,4,AQShunyi,720,0.7385864853858948,0.5339630842208862
Homo,star,20,AQShunyi,336,0.6721600890159607,0.5061954855918884
Homo,star,8,AQShunyi,192,0.699542224407196,0.5022639632225037
Homo,star,24,AQShunyi,96,0.7124566435813904,0.4995625615119934
Homo,star,24,AQShunyi,720,0.7374894618988037,0.5339714884757996
Homo,star,4,AQShunyi,336,0.6761672496795654,0.5068005323410034
Homo,star,12,AQShunyi,96,0.717595100402832,0.5011925101280212
Homo,star,12,AQShunyi,192,0.6983979344367981,0.5023698806762695
Homo,star,8,AQShunyi,96,0.7147495150566101,0.49975302815437317
Homo,star,16,AQShunyi,720,0.7377910614013672,0.533276379108429
Homo,star,20,AQShunyi,720,0.7356580495834351,0.5331780314445496
Homo,star,4,AQShunyi,96,0.7212198972702026,0.5004656910896301
Homo,star,8,AQShunyi,720,0.7367870807647705,0.534493625164032
Homo,star,24,AQShunyi,336,0.6750832200050354,0.5058676600456238
Homo,star,12,AQShunyi,720,0.7357333898544312,0.5334568619728088
Homo,star,12,AQShunyi,336,0.6708872318267822,0.5049774050712585
Homo,star,20,AQShunyi,192,0.7003390192985535,0.5028789639472961
Homo,star,24,AQShunyi,192,0.6994607448577881,0.5021751523017883
Homo,star,16,AQShunyi,336,0.6716066002845764,0.5053440928459167
Homo,star,8,AQWan,336,0.7668533325195312,0.49726179242134094
Homo,star,16,AQWan,192,0.7945342063903809,0.4937605559825897
Homo,star,4,AQWan,192,0.7957421541213989,0.49364110827445984
Homo,star,16,AQWan,96,0.8042580485343933,0.4896950423717499
Homo,star,20,AQWan,96,0.8207768201828003,0.4925517737865448
Homo,star,4,AQWan,720,0.8538894653320312,0.5286959409713745
Homo,star,20,AQWan,336,0.7653497457504272,0.497338205575943
Homo,star,8,AQWan,192,0.7990296483039856,0.4946548044681549
Homo,star,24,AQWan,96,0.8108443021774292,0.4908192455768585
Homo,star,24,AQWan,720,0.8717091679573059,0.5331478118896484
Homo,star,4,AQWan,336,0.7754418253898621,0.49883779883384705
Homo,star,12,AQWan,96,0.8138851523399353,0.4906684458255768
Homo,star,12,AQWan,192,0.796031653881073,0.49437782168388367
Homo,star,8,AQWan,96,0.8193808794021606,0.4912937879562378
Homo,star,16,AQWan,720,0.8718387484550476,0.5317505598068237
Homo,star,20,AQWan,720,0.8648796677589417,0.5317800045013428
Homo,star,4,AQWan,96,0.8103731274604797,0.49103471636772156
Homo,star,8,AQWan,720,0.8579248785972595,0.5294326543807983
Homo,star,24,AQWan,336,0.7740994095802307,0.4964001774787903
Homo,star,12,AQWan,720,0.8602858185768127,0.5298907160758972
Homo,star,12,AQWan,336,0.7658786177635193,0.4965817332267761
Homo,star,20,AQWan,192,0.797071635723114,0.4948194622993469
Homo,star,24,AQWan,192,0.7965743541717529,0.4942395091056824
Homo,star,16,AQWan,336,0.7665058374404907,0.49588653445243835
Homo,star,8,CzeLan,336,0.24037450551986694,0.28190332651138306
Homo,star,16,CzeLan,192,0.21627108752727509,0.2612933814525604
Homo,star,4,CzeLan,192,0.22227202355861664,0.26702284812927246
Homo,star,16,CzeLan,96,0.20859463512897491,0.2552434802055359
Homo,star,20,CzeLan,96,0.2094876617193222,0.2550708055496216
Homo,star,4,CzeLan,720,0.2522178590297699,0.3025723993778229
Homo,star,20,CzeLan,336,0.23421166837215424,0.2828867733478546
Homo,star,8,CzeLan,192,0.2187781184911728,0.2624492943286896
Homo,star,24,CzeLan,96,0.20472510159015656,0.2509089708328247
Homo,star,24,CzeLan,720,0.2517198622226715,0.2984902560710907
Homo,star,4,CzeLan,336,0.23486465215682983,0.2831624150276184
Homo,star,12,CzeLan,96,0.20809853076934814,0.25579604506492615
Homo,star,12,CzeLan,192,0.22548773884773254,0.26973897218704224
Homo,star,8,CzeLan,96,0.20380404591560364,0.2535048723220825
Homo,star,16,CzeLan,720,0.24791717529296875,0.29858773946762085
Homo,star,20,CzeLan,720,0.24691884219646454,0.29449161887168884
Homo,star,4,CzeLan,96,0.2092854231595993,0.25691190361976624
Homo,star,8,CzeLan,720,0.24969203770160675,0.2972024381160736
Homo,star,24,CzeLan,336,0.23344126343727112,0.28459131717681885
Homo,star,12,CzeLan,720,0.24577109515666962,0.29808875918388367
Homo,star,12,CzeLan,336,0.2456682324409485,0.2946434020996094
Homo,star,20,CzeLan,192,0.2216537594795227,0.2643018960952759
Homo,star,24,CzeLan,192,0.22660969197750092,0.2718419134616852
Homo,star,16,CzeLan,336,0.2342725545167923,0.2842315137386322
Homo,star,8,ETTh1,336,0.4453983008861542,0.443853497505188
Homo,star,16,ETTh1,192,0.4331246316432953,0.4262000322341919
Homo,star,4,ETTh1,192,0.42943596839904785,0.42495882511138916
Homo,star,16,ETTh1,96,0.3900173306465149,0.4025794267654419
Homo,star,20,ETTh1,96,0.3843894302845001,0.3994711935520172
Homo,star,4,ETTh1,720,0.4863782525062561,0.48958465456962585
Homo,star,20,ETTh1,336,0.44541555643081665,0.44333162903785706
Homo,star,8,ETTh1,192,0.42890602350234985,0.42474833130836487
Homo,star,24,ETTh1,96,0.38902997970581055,0.4001900851726532
Homo,star,24,ETTh1,720,0.5049933791160583,0.4955759644508362
Homo,star,4,ETTh1,336,0.4435938894748688,0.4417905807495117
Homo,star,12,ETTh1,96,0.38487035036087036,0.4008587598800659
Homo,star,12,ETTh1,192,0.4322967231273651,0.4265836179256439
Homo,star,8,ETTh1,96,0.3825414180755615,0.39911457896232605
Homo,star,16,ETTh1,720,0.485209584236145,0.4854319095611572
Homo,star,20,ETTh1,720,0.4917982816696167,0.48784875869750977
Homo,star,4,ETTh1,96,0.38361406326293945,0.4003695249557495
Homo,star,8,ETTh1,720,0.4943089187145233,0.4914820194244385
Homo,star,24,ETTh1,336,0.4457607865333557,0.44395482540130615
Homo,star,12,ETTh1,720,0.48971131443977356,0.4874664843082428
Homo,star,12,ETTh1,336,0.445829838514328,0.44298064708709717
Homo,star,20,ETTh1,192,0.43587663769721985,0.42826199531555176
Homo,star,24,ETTh1,192,0.43387871980667114,0.42682528495788574
Homo,star,16,ETTh1,336,0.44618383049964905,0.44298863410949707
Homo,star,8,ETTh2,336,0.3799205422401428,0.41007933020591736
Homo,star,16,ETTh2,192,0.36209288239479065,0.39092910289764404
Homo,star,4,ETTh2,192,0.3588050901889801,0.3906655013561249
Homo,star,16,ETTh2,96,0.292291522026062,0.3428822457790375
Homo,star,20,ETTh2,96,0.2930251359939575,0.3430357277393341
Homo,star,4,ETTh2,720,0.424642413854599,0.45119988918304443
Homo,star,20,ETTh2,336,0.37815597653388977,0.40901482105255127
Homo,star,8,ETTh2,192,0.38886842131614685,0.4085218906402588
Homo,star,24,ETTh2,96,0.29255157709121704,0.341972678899765
Homo,star,24,ETTh2,720,0.4279761016368866,0.4532473087310791
Homo,star,4,ETTh2,336,0.38312914967536926,0.4121955633163452
Homo,star,12,ETTh2,96,0.29428234696388245,0.3440253436565399
Homo,star,12,ETTh2,192,0.3603051006793976,0.39058148860931396
Homo,star,8,ETTh2,96,0.29431384801864624,0.3434608280658722
Homo,star,16,ETTh2,720,0.4065438210964203,0.44142547249794006
Homo,star,20,ETTh2,720,0.41065075993537903,0.44041866064071655
Homo,star,4,ETTh2,96,0.2965995669364929,0.3455239534378052
Homo,star,8,ETTh2,720,0.4158778488636017,0.44601044058799744
Homo,star,24,ETTh2,336,0.3723227381706238,0.40609535574913025
Homo,star,12,ETTh2,720,0.4051121473312378,0.4382741451263428
Homo,star,12,ETTh2,336,0.37767845392227173,0.40956389904022217
Homo,star,20,ETTh2,192,0.3623976409435272,0.3915267884731293
Homo,star,24,ETTh2,192,0.3637368977069855,0.3922175168991089
Homo,star,16,ETTh2,336,0.37371692061424255,0.4073341488838196
Homo,star,8,ETTm1,336,0.3936600685119629,0.40282419323921204
Homo,star,16,ETTm1,192,0.35224589705467224,0.3781207501888275
Homo,star,4,ETTm1,192,0.3487362563610077,0.3775842487812042
Homo,star,16,ETTm1,96,0.3260101079940796,0.36234933137893677
Homo,star,20,ETTm1,96,0.3296572268009186,0.3637479245662689
Homo,star,4,ETTm1,720,0.43440133333206177,0.42910781502723694
Homo,star,20,ETTm1,336,0.3976573944091797,0.4056965112686157
Homo,star,8,ETTm1,192,0.36652228236198425,0.384991317987442
Homo,star,24,ETTm1,96,0.3270442485809326,0.36210548877716064
Homo,star,24,ETTm1,720,0.4584260880947113,0.44140610098838806
Homo,star,4,ETTm1,336,0.37180766463279724,0.3934490382671356
Homo,star,12,ETTm1,96,0.3255261778831482,0.3632435202598572
Homo,star,12,ETTm1,192,0.3469679355621338,0.37735044956207275
Homo,star,8,ETTm1,96,0.3274489939212799,0.36301276087760925
Homo,star,16,ETTm1,720,0.4474427103996277,0.4349157214164734
Homo,star,20,ETTm1,720,0.4525812566280365,0.43828508257865906
Homo,star,4,ETTm1,96,0.3231371343135834,0.3609885275363922
Homo,star,8,ETTm1,720,0.4440150558948517,0.4337334930896759
Homo,star,24,ETTm1,336,0.4255928695201874,0.41656294465065
Homo,star,12,ETTm1,720,0.462883323431015,0.44019782543182373
Homo,star,12,ETTm1,336,0.38930240273475647,0.40225544571876526
Homo,star,20,ETTm1,192,0.35072508454322815,0.37773996591567993
Homo,star,24,ETTm1,192,0.35282960534095764,0.3784816563129425
Homo,star,16,ETTm1,336,0.39110931754112244,0.4014240503311157
Homo,star,8,ETTm2,336,0.2781091034412384,0.3309709429740906
Homo,star,16,ETTm2,192,0.2454368770122528,0.30535635352134705
Homo,star,4,ETTm2,192,0.24954494833946228,0.3078528344631195
Homo,star,16,ETTm2,96,0.18232299387454987,0.2630364000797272
Homo,star,20,ETTm2,96,0.1782938838005066,0.2610619068145752
Homo,star,4,ETTm2,720,0.4046226143836975,0.4118310213088989
Homo,star,20,ETTm2,336,0.27798351645469666,0.3311794400215149
Homo,star,8,ETTm2,192,0.2476036697626114,0.3076719641685486
Homo,star,24,ETTm2,96,0.18050628900527954,0.26211830973625183
Homo,star,24,ETTm2,720,0.3887692987918854,0.40766897797584534
Homo,star,4,ETTm2,336,0.29015424847602844,0.3371918201446533
Homo,star,12,ETTm2,96,0.18156762421131134,0.26207423210144043
Homo,star,12,ETTm2,192,0.24304723739624023,0.30414828658103943
Homo,star,8,ETTm2,96,0.17927449941635132,0.2621195912361145
Homo,star,16,ETTm2,720,0.37072086334228516,0.39359718561172485
Homo,star,20,ETTm2,720,0.3837739825248718,0.40417295694351196
Homo,star,4,ETTm2,96,0.17983463406562805,0.26215770840644836
Homo,star,8,ETTm2,720,0.38610315322875977,0.4018242359161377
Homo,star,24,ETTm2,336,0.27596133947372437,0.3285229206085205
Homo,star,12,ETTm2,720,0.4029346704483032,0.41165265440940857
Homo,star,12,ETTm2,336,0.2976085841655731,0.34096306562423706
Homo,star,20,ETTm2,192,0.24086935818195343,0.30286335945129395
Homo,star,24,ETTm2,192,0.24534396827220917,0.304703027009964
Homo,star,16,ETTm2,336,0.29146772623062134,0.33757781982421875
Homo,star,8,pm2_5,336,0.4081801176071167,0.41691848635673523
Homo,star,16,pm2_5,192,0.4341619312763214,0.42778280377388
Homo,star,4,pm2_5,192,0.4480723738670349,0.43968069553375244
Homo,star,16,pm2_5,96,0.4333323538303375,0.4287659525871277
Homo,star,20,pm2_5,96,0.4335669279098511,0.42885473370552063
Homo,star,4,pm2_5,720,0.39103302359580994,0.41671350598335266
Homo,star,20,pm2_5,336,0.4100065529346466,0.4160122573375702
Homo,star,8,pm2_5,192,0.448076069355011,0.4378466308116913
Homo,star,24,pm2_5,96,0.433550626039505,0.4288522005081177
Homo,star,24,pm2_5,720,0.3880208730697632,0.4109286963939667
Homo,star,4,pm2_5,336,0.4050808548927307,0.4170640707015991
Homo,star,12,pm2_5,96,0.43416786193847656,0.4289564788341522
Homo,star,12,pm2_5,192,0.4294785261154175,0.42471790313720703
Homo,star,8,pm2_5,96,0.4380301237106323,0.4302055537700653
Homo,star,16,pm2_5,720,0.38810521364212036,0.4148005545139313
Homo,star,20,pm2_5,720,0.36966124176979065,0.4033290445804596
Homo,star,4,pm2_5,96,0.43238651752471924,0.43143343925476074
Homo,star,8,pm2_5,720,0.38817906379699707,0.4118206799030304
